SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3173847,16,56177,177,15,0.0,0.0,2018-02-25 14:41:13.380,5FA1MWXWPFTQD5KP26D2
3418651,2,39421,397,10,0.1,0.0,2018-05-07 05:25:33.840,VCGH4IY83G5G6Y13I6MN
2673827,10,62926,447,16,0.2,0.0,2018-05-06 07:31:45.330,FNR3BETXHHWG3AJKXWT1
2404862,22,6374,333,2,0.0,0.0,2018-01-23 20:56:28.720,Q6M2NSP3X32KLY6FJFYA
6136401,5,54654,27,14,0.0,0.0,2018-01-13 20:23:55.790,EPX8QHAT3HF1NDS5DKPS
3454429,2,82845,439,21,0.0,0.0,2018-01-15 23:02:23.420,BKZ13HOGR10K1UUN2UC9
3702976,5,32067,227,9,0.0,0.0,2018-01-29 01:20:39.210,SEYADZ3VIGVR9F48C80A
1597775,8,89331,130,23,0.0,0.0,2018-05-01 07:19:27.050,OT7C51OPTED5XVENOVDZ
2788936,19,11816,254,3,0.0,0.0,2018-02-26 23:14:06.620,BDONKJU48TC811O9S9E3
3736731,11,31294,42,8,0.0,0.0,2018-04-15 02:38:46.090,YTR5SBNTSYIBMO9G0YRZ
2378884,15,97813,251,25,0.0,0.0,,OQO1N40W103LI4GI3XVE
6520151,12,60231,138,16,0.0,0.0,2018-04-14 11:16:16.960,H126QD28Z7L4ZGQQ7YIJ
2088017,13,34749,31,9,0.0,0.0,2018-01-04 04:14:45.820,LI07QO2I39L2N8WOPNRW
3364576,13,27096,172,7,0.0,0.0,2018-04-19 22:50:24.010,NGZTPQ6PCOPPT2SA2ALH
3154697,15,92204,392,24,0.0,0.0,2018-03-12 19:26:56.950,8QHLHG0UUPJS6JL3YA57
2550398,2,12034,327,4,0.0,0.0,2018-02-27 00:17:59.470,2HXZZGSWDNNRUOJL943W
6658458,14,28310,370,8,0.1,0.0,2018-04-08 04:37:14.400,GS7BCHBEWV31EJK3KR51
3152164,15,44229,292,12,0.0,0.0,2018-04-02 07:05:36.320,XO6Q0TRINBHSZJTXXWIO
3158827,12,19971,356,6,0.1,0.0,2018-02-13 03:39:11.400,D89OR90Z2CNF6K9RXOEV
1963209,13,94232,44,24,0.2,0.0,2018-03-31 08:22:16.780,16XW30LGLMKYV9JNAZLI
6048896,10,11004,61,3,0.0,0.0,2018-05-09 16:00:06.590,VR08WP1703SXPSRV6B95
3075654,16,87926,91,23,0.0,0.0,2018-03-27 16:30:59.860,0TNPP6M55CKYVW3V8GFZ
3614293,20,51818,250,14,0.0,0.0,2018-01-27 20:34:30.410,6DXAI9YO5SG4YKEOMV6T
3300559,12,81465,365,21,0.0,0.0,2018-01-10 02:28:42.320,DYT83PK73UX58C5YXY7O
5963001,20,32666,243,9,0.0,0.0,2018-03-15 02:54:30.660,ZA344A1VW4VKYE8YMEKE
4697827,11,58146,353,15,0.0,0.0,2018-02-06 14:36:11.800,TP36AB9UUV7FDNDQAHW1
745922,1,34087,390,9,0.0,0.0,2018-03-14 05:13:49.560,7THFES4NSRTR7KG4BXCA
6243786,11,77550,132,20,0.0,0.0,2018-02-21 01:24:49.540,95Z67E73TBDDU9MCAIB5
1834858,17,60367,218,16,0.0,0.0,2018-01-02 12:30:50.380,1GGSLZ0ZTWHX12UD4ZV2
3239112,7,91222,387,24,0.0,0.0,2018-02-22 10:51:27.580,4N4VZ89XHR39ZLP6Y749
1930238,8,16853,205,5,0.0,0.0,2018-04-11 09:39:07.910,VKAYID9QADB7IQ0YFYRX
4444101,1,72645,358,19,0.2,0.0,2018-05-09 18:23:30.080,D0LN204E6G9XFB4IXL84
3560108,4,81466,147,21,0.0,0.0,2018-01-14 18:48:34.380,9QVEG30PL6VPH0DRX0RZ
4697011,17,84305,33,22,0.0,0.0,2018-05-05 12:01:45.240,M20QOM38Z31HM0P3T9RH
3286685,15,36253,443,10,0.0,0.0,2018-04-16 12:49:14.320,1ZP9LAZQ0TVRVJL1VQB1
531801,3,813,400,1,0.0,0.0,2018-01-12 10:40:08.640,VFH9GZYVW2B1FRT25VZG
2204327,4,81847,391,21,0.0,0.0,2018-02-02 23:29:45.990,H8WAI0YOY4LP4HI52B34
5417458,21,88813,418,23,0.0,0.0,2018-02-03 21:38:04.290,214JQQ0OH66R59SWM1DN
3511337,23,25377,86,7,0.0,0.0,2018-02-05 23:04:22.820,4C9J26EINWIUUDX58QUZ
1664422,11,23204,197,6,0.0,0.0,2018-01-17 00:41:30.000,WK8DMH924GY9A2AYWD1P
5877765,8,23076,42,6,0.0,0.0,2018-01-08 16:54:22.520,CPB281GYZYHUEUFDM1AH
5232968,8,38798,227,10,0.0,0.0,2018-03-03 16:32:35.810,0RJZ0NH4I4VXIT4S041R
5510197,9,65537,44,17,0.0,0.0,2018-03-04 06:53:09.920,3GLXU5AUBB88G1U1DQI2
3160127,10,30680,82,8,0.0,0.0,2018-02-04 18:27:16.640,XVD0PCNQZOBFO8GACJKM
4128252,10,85056,246,22,0.0,0.0,2018-02-08 18:32:43.160,YWCAASYSHJDXLSLABQLN
4189468,9,53632,350,14,0.0,0.0,2018-01-28 19:14:15.970,1J9ZGFXWT1U2K7522DI4
3244121,21,60858,81,16,0.0,0.0,2018-01-01 07:26:19.560,ZOBRBSB0PBDJN463PNCA
1939942,8,64205,69,17,0.0,0.0,2018-02-13 22:43:13.370,XSQQNB66KMAYKPHPKO5L
4094409,15,26252,319,7,0.0,0.0,2018-01-30 05:27:30.670,68V33M1Y4W6HAIE1I9Q3
4763824,13,69005,407,18,0.0,0.0,2018-04-20 10:03:12.290,BRVSU1SOS3IRN4EQMNCH
4569653,23,6631,323,2,0.0,0.0,2018-02-19 23:30:09.940,AKSE8UEYNBXI88VSG9ZT
1492046,1,84946,294,22,0.0,0.0,2018-02-21 20:26:35.180,TWMIVQETPENU09W7856U
5371831,15,90489,147,23,0.2,0.0,2018-04-08 17:39:14.540,YQO44HKLR4YCNUGSGS4D
4872470,7,77421,27,20,0.0,0.0,2018-01-07 18:01:09.070,5LHF8REXO3DO6PLICRFD
6713095,19,29883,235,8,0.0,0.0,2018-02-22 11:55:41.290,TKYCP85JK0HWNE7JY4AI
2502583,13,62526,353,16,0.0,0.0,2018-01-21 10:44:30.330,KCCS1QFFNIMEEXQJS2J2
4278493,23,49558,342,13,0.0,0.0,2018-03-26 18:20:17.910,N0WF408JL5VQ2O3IHKWL
2251948,14,97200,42,25,0.2,0.0,2018-05-03 10:20:29.230,GLWCMKCJCFQTKIKPD3TM
508225,7,18160,247,5,0.0,0.0,2018-02-21 11:06:39.970,R5UJ4O6GNWFAAVFB60S7
934225,11,68984,255,18,0.0,0.0,2018-04-06 00:28:43.380,SUUAG4SX92BN9YK849V2
2969426,10,83584,217,22,0.0,0.0,2018-02-20 04:31:46.270,YGQ2IIFGS2UTS7KAEZ7P
719204,8,93045,168,24,0.0,0.0,2018-04-07 02:30:05.090,P2ZWZBBX8QIMN8544AIL
513971,4,75902,93,20,0.0,0.0,2018-04-11 10:26:07.460,VE5BKIGFPSTFZVNEHSQD
3557484,14,95374,252,25,0.0,0.0,2018-04-12 19:55:00.930,JKNPDMHLHO3Q5A5KEMLS
3701587,11,61170,164,16,0.0,0.0,2018-05-01 00:43:21.860,329C0D2CXGR27HSUPU6U
2849234,13,93799,16,24,0.0,0.0,2018-03-07 16:23:13.600,26CCD6MGQLY88H093FUO
2067313,15,23924,68,7,0.2,0.0,2018-02-24 11:42:11.400,7KZRQ3TTK7MZUXR07ZKI
4229684,19,63314,181,17,0.0,0.0,2018-02-19 07:15:57.690,46Q4MLFJT2S29DZ3SBDO
626225,3,49824,57,13,0.0,0.0,2018-04-22 20:48:56.290,6EOET37RY31FXAY45BHX
6167755,20,80008,336,21,0.0,0.0,2018-04-07 12:00:21.060,RB630PSMRL14PM2WU39W
6028576,18,90960,294,24,0.1,0.0,2018-01-19 06:18:52.240,2343QT055ZJDIS0KUOHF
4596016,21,80132,97,21,0.2,0.0,2018-02-08 17:28:42.780,B4RFXVDYUEM7J8JM6JVR
5058329,18,54638,340,14,0.0,0.0,2018-03-09 09:29:10.160,1J72YS05NUGC39VM4407
2924829,4,1504,362,1,0.0,0.0,2018-03-18 13:05:19.070,38N43PS6P0VF93CTRP2P
3171962,15,58545,22,15,0.0,0.0,2018-04-06 18:27:30.640,H43ITTLY469SJAA0B52Z
1527085,16,11095,109,3,0.0,0.0,2018-01-25 17:53:14.670,7U0CA3XQJPAGSKSOW24X
1712525,6,87303,378,23,0.0,0.0,2018-03-20 06:29:41.020,R6ODJWFA6035BLYCY3CH
5363130,17,79363,409,21,0.0,0.0,2018-03-17 05:13:34.590,WDLH3FZGKTRVHK2OBHRA
5445857,14,92635,449,24,0.0,0.0,2018-01-01 22:53:54.650,H5K60Z3EPWGTUBDV7UPV
2364151,4,61804,155,16,0.1,0.0,2018-03-24 09:10:32.960,EPY3FFINVDU51BEEX2SF
3447234,11,84021,439,22,0.0,0.0,2018-05-09 01:22:07.240,A6MUHYN13Z72JVU90257
3639481,7,57024,15,15,0.0,0.0,2018-03-20 14:15:01.890,ZZOSIW3YMH6WR97GFMOT
6130755,11,26557,434,7,0.0,0.0,2018-03-22 09:55:32.310,M00G2VGO7VYLVDW0T05S
3257948,17,23862,8,7,0.0,0.0,2018-01-12 20:08:17.820,D8Z178AK4CYZIJV4LJPN
4401898,20,68894,439,18,0.0,0.0,2018-04-27 22:51:17.690,0XY47OZX930H6T54ZLPG
5171153,5,67614,203,18,0.0,0.0,2018-02-20 08:51:06.300,LNGG2PL9QQLHZOWZ0IN8
3807070,5,19514,327,5,0.1,0.0,2018-04-11 03:55:57.940,XNLQIJ80WDPDOV6T122T
101427,3,32926,291,9,0.1,0.0,2018-02-09 18:52:20.740,PYF23KM59VFL0LNRC2UD
6326777,20,66589,406,17,0.0,0.0,2018-01-13 00:52:26.680,7C8ZS9CO7OGLJ7E7ORBV
54203,2,58789,190,15,0.0,0.0,2018-05-09 14:52:43.310,HZ5S5QRIKWGDD55PS4SU
2981708,4,36631,316,10,0.2,0.0,2018-04-25 04:20:27.740,85NZ2E962U0JL7BZ2KRC
3498923,3,24137,430,7,0.0,0.0,2018-02-20 16:22:29.990,OD6VMWW472CGZSOIA9E2
348918,12,31152,255,8,0.0,0.0,2018-04-16 07:34:40.150,NZKR82XUW0LTFR13UBG8
4524741,9,80755,215,21,0.1,0.0,2018-05-07 02:49:55.910,N1PZN9SB2EJQET9AVOND
3514014,15,36639,222,10,0.0,0.0,2018-01-19 05:29:42.930,JHGIA8C0WBADAPHZT6W2
4209942,7,98254,40,25,0.0,0.0,2018-03-31 22:04:28.870,5BIOAFAEOFNWJFQMFQ5W
2276159,2,37517,148,10,0.0,0.0,2018-03-10 10:02:39.740,KXW4BNR9XCQMHB67N8R8
5465864,11,10294,262,3,0.0,0.0,2018-02-05 05:32:58.890,A2XH91QTXLOONYFPVEZV
6187794,4,89013,249,23,0.0,0.0,2018-02-26 21:15:08.260,6ZJSUUTCBY6U6EZGMX0P
6724722,22,40128,63,11,0.0,0.0,2018-02-26 22:36:53.420,35NY7QM20HQYECKMLOYG
5476344,11,43041,171,11,0.0,0.0,2018-01-13 19:45:17.010,ZKRZ8WKJS7ZJLDQ4C0CK
4102862,18,10116,46,3,0.0,0.0,2018-04-09 19:04:38.070,OC9ZT7ZSGFA152LZB5NL
5306276,19,49230,14,13,0.2,0.0,2018-03-17 17:20:17.810,1M27BEJTTDBD1VKLAVRZ
2506776,5,87717,406,23,0.0,0.0,2018-04-05 17:13:41.230,YE06GUQ2ZP6C3QKVC27W
94144,20,67707,187,18,0.0,0.0,2018-03-31 20:44:22.730,TVAVW7B87PTUUF5K02XT
1736760,13,83558,134,22,0.0,0.0,2018-02-14 20:38:30.590,MKZVFSA3FQECNPSSBG1Z
4722162,5,86239,184,22,0.0,0.0,2018-01-19 00:59:09.210,HQ3W5P7YWKT4T1EIFJ2Z
1429907,15,49096,128,13,0.0,0.0,2018-01-11 18:17:47.650,99LFHMD627QXDACUCY5G
2725159,12,4146,389,2,0.0,0.0,2018-01-22 20:34:05.570,EHN2PQ3GLD3MA9S97RGN
6650876,21,68981,197,18,0.0,0.0,2018-01-15 17:16:23.450,5APM2ZKK9A8G4REHKASP
386910,22,91455,410,24,0.1,0.0,2018-03-16 16:18:20.150,0H11HNQ06G5F0C3HZGN9
3948551,1,52828,144,14,0.0,0.0,2018-04-09 00:25:48.740,KB00SVOSZ20IW7YUOP4S
2063275,1,50648,351,13,0.1,0.0,2018-03-05 15:58:41.500,V8XYCDU0FTIPS6XW47NU
4306139,11,82271,402,21,0.0,0.0,2018-02-20 05:51:14.930,ZBNYDCDEKZTSK6LXPT4U
2528717,18,12953,322,4,0.2,0.0,2018-04-04 18:35:33.980,91BEKOU1DMQZ2CGU0LFB
6295658,2,709,403,1,0.0,0.0,2018-04-09 01:05:57.540,MGSTFTYXTRO4RF4G8Z4Y
2445566,20,11798,10,3,0.0,0.0,2018-05-04 12:54:26.870,QLNHYW1MJQC1M2RRVEJM
868200,12,28920,229,8,0.0,0.0,2018-02-06 13:53:07.150,RTGNBQ58R9LBADXS27CG
5022311,1,17016,169,5,0.0,0.0,2018-04-24 08:42:22.990,PAZAIV4YVMQT1O36LZMX
1657377,18,59706,157,16,0.0,0.0,2018-02-14 09:00:45.510,QSELJ17ZYDCCQGW10CTN
3960365,6,71371,202,19,0.0,0.0,2018-03-21 16:08:30.820,QKD4QQZU8LJMDXJ4SXFR
6304399,5,97191,89,25,0.0,0.0,2018-01-05 05:59:02.390,2DZJ1V9MGHXN8WUH9024
1214280,23,70628,140,18,0.0,0.0,2018-01-19 07:06:02.930,XEDZNEPARLP9CXIV1XWM
3598474,10,37367,374,10,0.0,0.0,2018-02-27 12:12:16.610,2FSNTEGUQONDSCVJ9E49
1556118,12,97517,327,25,0.0,0.0,2018-01-19 23:00:52.870,BYI061WV19KY1QWA0WTS
1575063,1,33358,373,9,0.0,0.0,2018-01-28 21:26:47.330,21RW3QA90FD34EBQ1R6G
5244148,17,42499,11,11,0.1,0.0,2018-02-15 00:42:35.290,UEB18SB7AFMVRK5PQZ0K
678979,21,64144,131,17,0.0,0.0,2018-04-14 01:49:05.070,394C717J3MCYBTJH7G35
2636214,12,43827,377,12,0.0,0.0,2018-03-19 21:27:14.110,D67Q0U8Y2H7LB4NAVGXG
2978207,4,2680,156,1,0.0,0.0,2018-03-11 05:38:55.360,6AQVC2CEKJDK865SOIJX
4050745,15,59471,268,16,0.0,0.0,2018-03-25 14:26:08.430,1272ZY2IJ2DR8ZEK8UJY
2560768,4,65690,208,17,0.0,0.0,2018-04-07 01:18:59.010,UPQNB7537VXEM4T9L2V7
1496807,15,57295,1,15,0.0,0.0,2018-02-13 23:41:50.330,4JP47DQD94WY6PM1DZ8X
534661,1,17209,194,5,0.0,0.0,2018-05-04 10:33:04.030,HUW2APXPJSFJ6NTQRPQX
5447419,17,78980,411,20,0.2,0.0,2018-05-04 01:03:13.090,CEKKHXPZZEHT1T29LCZC
5834652,18,5209,8,2,0.1,0.0,2018-02-11 05:33:28.450,KASFYGL0A81CJ4SGH1KY
3156253,9,49137,99,13,0.1,0.0,2018-04-12 21:31:17.760,ZDA3479TXFL5NCYVV4N4
5516393,17,42725,17,11,0.0,0.0,2018-02-19 05:06:25.620,VD439NMI3TZPEA6SLM95
3684758,7,18591,243,5,0.0,0.0,2018-04-19 14:40:50.480,V4YGC71QSCJAOEAG3RHN
6369329,8,40009,225,11,0.0,0.0,2018-03-05 12:03:51.020,LGN2FV9C9E0NHGYD6SY2
2906811,5,14437,24,4,0.1,0.0,2018-03-20 03:33:31.240,QADM3JMU6WN9G0BKTBW3
1614722,9,38376,425,10,0.2,0.0,2018-03-07 08:05:54.970,E79D0ZYIUM79N7US0FNZ
3605713,17,2691,211,1,0.0,0.0,2018-04-01 13:08:05.330,UHK3WXJZBSQRO4282I4J
4770238,18,74934,328,19,0.0,0.0,2018-03-29 04:55:58.700,M31BJUAO4R9PNK7ITTZP
5568602,1,32077,354,9,0.0,0.0,2018-02-24 11:56:36.330,1KPHYY309JYKN9FDSVQG
1419938,14,69637,181,18,0.1,0.0,2018-02-20 07:16:56.890,90OUZJ6KIKI8WZOZ9DSI
3651097,12,19522,338,5,0.0,0.0,2018-02-04 10:15:58.460,WVRJ41M6MY1A26MXI2U9
876550,22,78749,30,20,0.0,0.0,2018-02-25 06:00:23.760,LWEJLGDS1KYXF6AZV09C
2667136,8,3561,33,1,0.0,0.0,2018-02-11 14:17:44.080,TLJT6JK6PI21LIJHQDYV
2993741,8,54106,168,14,0.0,0.0,2018-03-07 17:20:46.370,0G5UYGO51ISD1X4UROBC
2158175,14,2267,72,1,0.0,0.0,2018-01-07 16:51:29.470,SE139N0EE8JDSW12ZZG8
1926591,18,50667,293,13,0.0,0.0,2018-01-09 01:43:49.960,WH7CFXWYU7S8AYKU6HK0
4758371,22,57861,251,15,0.1,0.0,2018-02-16 23:25:08.840,SB2EV363LCOAMIVFYERM
3360012,20,86475,192,22,0.0,0.0,2018-03-11 03:33:01.900,JO891T3QQHN1HXY76EXS
3818018,4,52405,32,14,0.0,0.0,2018-04-26 06:48:06.880,Y5XG04MWQIYBOYOPJ9NK
1965489,1,25044,54,7,0.0,0.0,2018-04-26 19:05:42.580,3ORENTYTKP530BVK8YDO
2578861,5,84273,390,22,0.0,0.0,,OVIP1E1LES10ZYNSP6TK
2913510,22,64605,102,17,0.0,0.0,2018-02-02 02:42:43.060,31XVKSIVAT35G78AG7LJ
2753926,16,8732,106,3,0.0,0.0,2018-01-26 08:16:27.760,BKGS66SLDC03588LVAJ2
1341093,23,46703,332,12,0.2,0.0,2018-03-11 22:05:29.510,9G3C74GN868PKW9K0N2F
3153872,16,20298,235,6,0.0,0.0,2018-01-18 08:09:53.740,JDGI2S16ILNFUQXNQV05
5806566,9,31048,92,8,0.2,0.0,2018-04-27 21:25:38.160,VE0Q5SZ5NXWW86HGNTO3
3853443,3,93499,90,24,0.0,0.0,2018-05-08 10:38:32.160,SUXT39JHX58Y4L5UP463
963028,3,2629,180,1,0.0,0.0,2018-02-19 12:15:35.790,HRDQK07ACX231Q4Z7D27
5878696,13,22180,99,6,0.0,0.0,2018-02-25 08:06:21.250,92NLPEP0HVB67W5KOW9K
220080,22,50578,163,13,0.0,0.0,2018-03-09 07:29:29.910,J3X7LR2D15FAQM4KLWRL
3978452,22,94095,212,24,0.0,0.0,2018-01-15 01:00:50.840,JRJCEP5AJPLNZO3RZ9EK
2661125,5,34628,268,9,0.0,0.0,2018-05-01 19:58:35.200,0MGJQKH9SBWE4NB9LYQ3
1018150,21,13151,446,4,0.1,0.0,2018-04-15 03:31:09.300,V7VUNQFK4U1B4BJLA7E7
6706171,6,89090,171,23,0.2,0.0,2018-04-15 04:20:52.370,03Y01LIUWJIUR64TR566
4513812,23,76876,203,20,0.0,0.0,2018-03-08 20:15:38.290,LD8FIWEZMTP5DNB7FNSN
2881827,20,50048,436,13,0.2,0.0,2018-04-12 20:16:09.680,7AOWODKYQRNCC3JKZGFY
439601,14,37933,47,10,0.0,0.0,2018-03-16 20:46:25.640,FO2AEDPYFMAPGHQKM9B2
311348,20,52248,15,14,0.0,0.0,2018-01-05 10:15:15.520,IBOURJIEP75TWXVXF0M8
2385700,6,52387,424,14,0.0,0.0,2018-04-11 13:03:27.860,PGN8CNM8IRG7SDGCVTIM
2520092,8,95001,178,25,0.0,0.0,2018-03-24 23:06:55.270,XS2L9FT5WNPHUYS76BRR
5436453,12,36747,77,10,0.0,0.0,2018-02-25 17:08:39.370,31TAOU1LSJVOH91GG3BB
3053945,9,29553,328,8,0.1,0.0,2018-01-10 16:01:23.490,KNATZFUGGH72VV2SO3BC
4054956,7,14843,208,4,0.1,0.0,2018-01-23 09:19:46.120,HG4EO3JN7K7H5T4JYPGH
242096,21,47593,174,13,0.0,0.0,2018-02-08 17:56:06.470,GLUZOL9LDKEVH0ZHPBV2
5903407,3,57830,377,15,0.2,0.0,2018-04-24 22:15:10.160,EKBBBN9HS3P549RC2FKO
2702572,19,44319,428,12,0.0,0.0,2018-02-04 17:20:21.450,E1O5BLWIAMLO6Q7AHER4
306634,13,26616,164,7,0.0,0.0,2018-01-06 05:45:20.800,UB3SCHT4PZND3E16SF7V
3087341,9,63618,262,17,0.0,0.0,2018-02-16 14:12:09.460,ZT5ZA79CD5D67T655J2U
5532642,11,79767,155,21,0.0,0.0,2018-04-26 10:41:41.420,S49NGY7RJ89JW6NXTOSW
3850716,21,63987,341,17,0.0,0.0,2018-03-18 10:57:50.080,WLUOXJO5LBF1LA51W1H5
5475292,14,44724,352,12,0.0,0.0,2018-02-24 03:37:13.470,YEG49HNUON1XSB2FBHJI
5795167,13,36893,283,10,0.2,0.0,2018-01-09 16:16:02.240,FKZOGFCOGYUCZOL8HEAT
640336,7,57492,251,15,0.0,0.0,2018-03-28 07:11:37.630,ASF3B01OOBC55NLU7YCC
5924267,15,51962,158,14,0.0,0.0,2018-04-02 18:13:18.290,QL7HCM3O6474K00TV222
1295336,7,90855,178,23,0.2,0.0,2018-04-01 02:45:07.540,6Q2M326O0W24SPOFD0BU
2947480,9,73451,133,19,0.0,0.0,2018-04-03 19:54:52.180,US14731FCWIOLUBEOXJG
6173605,16,22856,244,6,0.0,0.0,2018-03-19 03:09:21.310,N3B253W3DBCJYQHAS7VH
2715226,9,75668,171,20,0.0,0.0,2018-01-13 12:40:27.920,4BBPWNLSJDC776V9VGNZ
5631329,6,79506,64,21,0.0,0.0,2018-02-18 22:55:23.470,FRE8UAX29BJYJFTXMHOU
2416615,13,26050,390,7,0.0,0.0,2018-03-26 13:36:36.420,DRYKGSUF9U089AAPTHV6
6591117,13,84915,161,22,0.0,0.0,2018-04-18 12:57:10.020,UZ2H2QY3G36639FF5SIZ
554826,12,94036,63,24,0.0,0.0,2018-02-14 13:15:06.790,UMUIF7YDYPUY1VQ9WQWW
6365423,9,40980,212,11,0.0,0.0,2018-02-09 06:46:37.040,OZGLRJ0N0TKCCU8C63U2
1048581,21,53623,226,14,0.0,0.0,2018-04-10 06:19:33.540,7LP9RP4P3QYFGGJQF03D
317786,3,35072,342,9,0.0,0.0,2018-04-22 05:20:28.030,ODYVRLL6D0Z6Y2XLRKMT
4807790,16,76440,429,20,0.0,0.0,2018-04-10 20:32:17.720,T9609M7LNOC4VZBQ4IJX
1440912,20,6903,402,2,0.0,0.0,2018-01-17 13:07:39.610,9MUZ8KQMEIMKC5BYSDCH
4417772,10,22748,205,6,0.0,0.0,2018-01-15 20:20:52.360,UL1SCGM7V8VZ86TJ4KLY
1424157,5,25228,161,7,0.0,0.0,2018-02-07 00:42:43.580,SDJXBGXZ3VHZN2WTIDV6
2045389,4,29048,12,8,0.1,0.0,2018-04-09 16:00:21.300,EUSEZP0U1EHFHOT7HL4I
1666253,16,53797,145,14,0.0,0.0,2018-02-12 20:57:00.890,25OOZ9JBWUSEKI6JAR37
6520406,15,29028,367,8,0.0,0.0,2018-01-01 02:36:24.970,SX5LSA9QTOR0A2I4G82D
463887,2,81801,429,21,0.0,0.0,2018-03-01 22:06:23.240,H681MVV9GAFKCXP9OU5B
4428852,15,93096,425,24,0.2,0.0,2018-01-23 19:40:15.340,XQUI6UY64QLJ0BERMNS6
4274459,1,73256,147,19,0.0,0.0,2018-04-11 22:28:00.220,YD9H6N6029NCS7VS2BRE
1520835,23,31726,381,9,0.0,0.0,2018-01-18 06:50:32.340,DE506YFDUP1ZCTLD3BI4
6062901,8,62487,30,16,0.0,0.0,2018-03-25 18:10:47.020,A6SBZDZ393LG7L35OFRP
4640038,4,39027,339,10,0.0,0.0,2018-01-05 09:09:52.570,QA6KEQLC5ONLU6414MHU
3679564,11,57094,131,15,0.0,0.0,2018-01-01 09:52:50.900,F77VRMK8KYPRMKG6NZQS
6455545,5,3576,356,1,0.0,0.0,2018-02-21 17:18:59.400,QNDKC2EA53G4F734WHXS
3699627,9,95417,378,25,0.0,0.0,2018-04-15 17:28:05.060,JUNV971X26C1X0KXQVWT
2552249,13,47465,399,13,0.0,0.0,2018-01-13 11:59:18.070,TBJT0Z2P5IC4KV3XFU77
6596148,19,90807,53,23,0.0,0.0,2018-01-18 18:57:35.920,HXF8N7ODUE2MXXX19M33
5153012,14,89588,178,23,0.1,0.0,2018-02-23 04:08:04.910,ETKJ8MKUT75I39882TB5
1684579,21,19774,66,6,0.0,0.0,2018-01-26 01:46:47.100,GDUWLU4TI589FXSYRP82
136025,17,54383,135,14,0.0,0.0,2018-03-05 05:42:41.880,E5UKW2BRE3ICUMO8ZQZ5
4871132,18,22154,423,6,0.0,0.0,2018-04-14 11:00:55.270,93ZEZ2HTG62P2XSBKIYM
5549328,16,47049,75,12,0.2,0.0,2018-01-28 02:38:21.550,HZCXNCLTSEXB9N1TKDG0
4155886,17,21639,206,6,0.0,0.0,2018-01-09 17:43:46.090,60IJPH8OXEO61XS4Q0O3
3278990,20,85299,189,22,0.0,0.0,2018-04-06 05:25:50.080,TA0E8FZJ60G4DMEI9DGY
2882697,16,91548,370,24,0.1,0.0,2018-04-14 13:57:37.560,IUPVY1AEEYZN4B90AQUO
1182890,3,4994,217,2,0.0,0.0,2018-01-01 20:39:13.720,8H5ZEQT8VRODT3SA8VND
6488465,10,5944,244,2,0.0,0.0,2018-01-09 16:42:46.120,R1QY2LUZAN5OYFSO7KFI
1864477,8,73645,405,19,0.2,0.0,2018-02-15 16:33:50.610,21O8TGBAV3XXWAQYOR2U
1436139,23,95993,424,25,0.0,0.0,2018-04-21 23:56:13.770,ZTJ4OT0LLYBDD6NVNQLG
2983769,15,24144,287,7,0.0,0.0,2018-01-16 23:54:56.850,4L5VV8C6BKS59K94EYAA
4308106,12,30933,18,8,0.0,0.0,2018-05-06 01:35:32.040,MPVY4O7CEEAVB981FJAN
3683752,22,20321,57,6,0.0,0.0,2018-01-26 23:12:06.020,XRNGUDTGKRTIZJPVZMTS
4701461,3,34012,309,9,0.1,0.0,2018-03-16 21:37:51.960,UN105SEYMR4XW8HPTAWR
6464855,18,72045,70,19,0.1,0.0,2018-04-11 20:18:54.540,UEOBWCPO4DX26HVWA27Y
3695776,6,59423,294,16,0.2,0.0,2018-04-19 08:08:58.000,VUG50VM1TTAPJEH6O43A
2297415,1,3976,21,2,0.0,0.0,2018-04-22 15:45:17.970,C53U8ZS42S0F7PEU2PTC
5796665,3,5027,422,2,0.0,0.0,2018-02-06 17:52:06.050,5XJEMSYYJZ3A6D2GNKQ0
6380753,13,41796,108,11,0.0,0.0,2018-04-22 02:46:46.880,O8Q8J0QLOQENG8ZXIKQN
2339714,2,2051,197,1,0.0,0.0,2018-02-01 08:45:13.870,95RY8RZQKDBN0AM3JAOA
779020,8,29813,353,8,0.0,0.0,2018-02-24 00:05:06.420,FGFAH4WU7FTMS7MG6YZV
5864217,8,94099,396,24,0.0,0.0,2018-04-14 18:47:50.140,NADCEO7TGGFXHB97S480
922009,12,313,333,1,0.0,0.0,2018-03-29 12:04:26.870,810JCU1CGH2SXPTE098S
3332553,8,19986,13,6,0.0,0.0,2018-05-09 13:19:23.190,QKT4F1OXNLFV4WQOSBXA
1426334,17,78863,415,20,0.0,0.0,2018-02-07 08:07:54.120,F0IKBOPOVGIP46284WTQ
3180662,10,41066,403,11,0.0,0.0,2018-03-17 10:19:29.890,X6KGJ5UBXH2FL52C9RZX
1306881,21,49068,198,13,0.0,0.0,2018-02-28 07:22:46.800,AFZRZDBHQ7ZOZLH8X22V
5188365,12,64549,390,17,0.1,0.0,2018-03-11 10:59:42.660,UXXT316JJWV2U01T1MDB
5539386,20,52037,248,14,0.1,0.0,2018-02-17 11:31:41.380,OU0CF09P2PGLQQN29HVC
